        Zone      Season        Index    Path      Row       Acquisition     Scene_id                Julian Date      
        49        leafon        7        22        34        06/16/01        7022034000116750        01167        
        49        leafon        8        23        30        07/09/01        7023030000119050        01190        
        49        leafon        9        23        31        08/24/03        5023031000323610        03236        
        49        leafon        9        23        32        08/24/03        5023032000323610        03236        
        49        leafon        9        23        33        08/24/03        5023033000323610        03236        
        49        leafon       10        23        34        07/04/02        5023034000218510        02185        
        49        leafon        3        24        30        06/19/00        5024030000017110        00171        
        49        leafon        1        24        31        07/14/03        5024031000319510        03195        
        49        leafon        1        24        32        07/14/03        5024032000319510        03195        
        49        leafon        2        24        33        07/27/02        5024033000220810        02208        
        49        leafon       11        25        32        07/31/01        5025032000121210        01212        
        49        leafon       12        22        32        06/16/01        7022032000116750        01167        
        49        leafon       12        22        33        06/16/01        7022033000116750        01167
        49        leafoff       1        22        31        10/19/00        7022031000029350        00293        
        49        leafoff       2        22        32        11/07/01        7022032000131150        01311        
        49        leafoff       2        22        33        11/07/01        7022033000131150        01311        
        49        leafoff       2        22        34        11/07/01        7022034000131150        01311        
        49        leafoff       6        23        30        10/24/99        7023030009929750        99297        
        49        leafoff       6        23        31        10/24/99        7023031009929750        99297        
        49        leafoff       6        23        32        10/24/99        7023032009929750        99297        
        49        leafoff       7        23        33        10/10/00        7023033000028450        00284        
        49        leafoff       8        23        34        10/16/02        7023034000228950        02289        
        49        leafoff       3        24        30        11/16/99        7024030009932050        99320        
        49        leafoff       4        24        31        11/05/01        7024031000130950        01309        
        49        leafoff       5        24        32        10/20/01        7024032000129350        01293        
        49        leafoff       4        24        33        11/05/01        7024033000130950        01309        
        49        leafoff       9        25        32        11/12/01        7025032000131650        01316
        50        spring        1        23        28        04/26/03        7023028000311650        03116
        50        spring        2        23        29        05/19/00        7023029000014050        00140
        50        spring        3        23        30        04/25/00        5023030000011610        00116
        50        spring        4        24        28        04/24/00        7024028000011550        00115
        50        spring        4        24        29        04/24/00        7024029000011550        00115
        50        spring        4        24        30        04/24/00        7024030000011550        00115
        50        spring        5        24        31        04/27/01        7024031000111750        01117
        50        spring        6        25        28        05/02/03        5025028000312210        03122
        50        spring        7        25        29        03/30/00        7025029000009050        00090
        50        spring        8        25        30        04/18/01        7025030000110850        01108
        50        spring        9        26        28        04/25/01        7026028000111550        01115
        50        spring        9        26        29        04/25/01        7026029000111550        01115
        50        spring        6        25        28        05/02/03        5025028000312210        03122
        50        leafon        1        25        28        05/02/03        5025028000312210        03122
        50        leafon        2        23        29        09/08/00        7023029000025250        00252
        50        leafon        3        23        30        07/09/01        7023030000119050        01190
        50        leafon        4        24        28        07/11/02        5024028000219210        02192
        50        leafon        5        24        29        07/13/00        7024029000019550        00195
        50        leafon        6        24        29        09/02/01        7024029000124550        01245
        50        leafon        7        24        30        06/19/00        5024030000017110        00171
        50        leafon        8        24        31        07/14/03        5024031000319510        03195
        50        leafon        9        25        28        07/05/03        5025028000318610        03186
        50        leafon        9        25        29        07/05/03        5025029000318610        03186
        50        leafon       10        25        29        10/06/99        7025029009927950        99279
        50        leafon       11        25        30        05/26/03        7025030000314650        03146
        50        leafon       12        26        28        08/07/01        5026028000121910        01219
        50        leafon       13        26        29        06/09/00        7026029000016150        00161
        50        leafoff       1        23        28        10/10/00        7023028000028450        00284
        50        leafoff       2        23        29        10/24/99        7023029009929750        99297
        50        leafoff       2        23        30        10/24/99        7023030009929750        99297
        50        leafoff       3        24        28        10/31/99        7024028009930450        99304
        50        leafoff       3        24        29        10/31/99        7024029009930450        99304
        50        leafoff       4        24        30        11/16/99        7024030009932050        99320
        50        leafoff       5        24        31        10/15/99        7024031009928850        99288
        50        leafoff       6        25        28        10/11/01        7025028000128450        01284
        50        leafoff       7        25        29        10/06/99        7025029009927950        99279
        50        leafoff       7        25        30        10/06/99        7025030009927950        99279
        50        leafoff       8        26        28        11/14/99        7026028009931850        99318
        50        leafoff       8        26        29        11/14/99        7026029009931850        99318
        50        leafoff       3        24        28        10/31/99        7024028009930450        99304
        51        spring        1        20        29        05/04/02        7020029000212450        02124
        51        spring        1        20        30        05/04/02        7020030000212450        02124
        51        spring        1        20        31        05/04/02        7020031000212450        02124
        51        spring        2        21        28        04/27/00        5021028000011810        00118
        51        spring        3        21        29        04/30/01        5021029000112010        01120
        51        spring        3        21        30        04/30/01        5021030000112010        01120
        51        spring        2        21        31        04/27/00        5021031000011810        00118
        51        spring        4        22        27        04/16/02        7022027000210650        02106
        51        spring        5        22        28        04/26/00        7022028000011750        00117
        51        spring        5        22        29        04/26/00        7022029000011750        00117
        51        spring        4        22        30        04/16/02        7022030000210650        02106
        51        spring        6        22        31        03/25/00        7022031000008550        00085
        51        spring        7        23        28        04/26/03        7023028000311650        03116
        51        spring        8        23        29        05/19/00        7023029000014050        00140
        51        spring        9        23        30        04/25/00        5023030000011610        00116
        51        spring       10        24        27        04/24/00        7024027000011550        00115        
        51        spring       10        24        28        04/24/00        7024028000011550        00115        
        51        spring       11        25        27        04/23/00        5025027000011410        00114        
        51        spring       12        25        28        05/02/03        5025028000312210        03122
        51        leafon        1        20        29        07/18/03        5020029000319910        03199        
        51        leafon        1        20        30        07/18/03        5020030000319910        03199        
        51        leafon        2        20        31        07/15/02        5020031000219610        02196        
        51        leafon        3        21        28        07/30/02        7021028000221150        02211        
        51        leafon        4        21        29        06/25/01        7021029000117650        01176        
        51        leafon        5        21        30        07/14/02        7021030000219550        02195        
        51        leafon        6        21        31        06/09/01        7021031000116050        01160        
        51        leafon        7        22        27        07/16/03        5022027000319710        03197        
        51        leafon        7        22        28        07/16/03        5022028000319710        03197        
        51        leafon        7        22        29        07/16/03        5022029000319710        03197        
        51        leafon        8        22        30        07/02/01        7022030000118350        01183        
        51        leafon        8        22        31        07/02/01        7022031000118350        01183        
        51        leafon        9        23        28        06/23/01        7023028000117450        01174        
        51        leafon        9        23        29        06/23/01        7023029000117450        01174        
        51        leafon       10        23        30        07/09/01        7023030000119050        01190        
        51        leafon       11        24        27        07/29/00        7024027000021150        00211        
        51        leafon       12        24        28        07/11/02        5024028000219210        02192        
        51        leafon       13        25        27        07/04/00        7025027000018650        00186        
        51        leafon       14        25        28        07/05/03        5025028000318610        03186
        51        leafoff       1        20        29        11/04/99        7020029009930850        99308        
        51        leafoff       2        20        30        10/21/00        7020030000029550        00295        
        51        leafoff       1        20        31        11/04/99        7020031009930850        99308        
        51        leafoff       3        21        28        09/29/01        7021028000127250        01272        
        51        leafoff       3        21        29        09/29/01        7021029000127250        01272        
        51        leafoff       4        21        30        10/20/00        5021030000029410        00294        
        51        leafoff       5        21        31        10/28/00        7021031000030250        00302        
        51        leafoff       6        22        27        10/19/00        7022027000029350        00293        
        51        leafoff       6        22        28        10/19/00        7022028000029350        00293        
        51        leafoff       6        22        29        10/19/00        7022029000029350        00293        
        51        leafoff       6        22        30        10/19/00        7022030000029350        00293        
        51        leafoff       6        22        31        10/19/00        7022031000029350        00293        
        51        leafoff       7        23        28        10/10/00        7023028000028450        00284        
        51        leafoff       8        23        28        10/24/99        7023028009929750        99297        
        51        leafoff       9        23        29        10/24/99        7023029009929750        99297        
        51        leafoff       9        23        30        10/24/99        7023030009929750        99297        
        51        leafoff      10        24        27        10/31/99        7024027009930450        99304        
        51        leafoff      10        24        28        10/31/99        7024028009930450        99304        
        51        leafoff      11        25        27        10/11/01        7025027000128450        01284        
        51        leafoff      11        25        28        10/11/01        7025028000128450        01284                   
        52        spring        1        19        31        03/04/00        7019031000006450        00064
        52        spring        1        19        32        03/04/00        7019032000006450        00064
        52        spring        2        19        33        04/05/00        7019033000009650        00096
        52        spring        3        20        31        04/13/03        5020031000310310        03103
        52        spring        3        20        31        04/13/03        5020031000310310        03103
        52        spring        4        20        33        03/14/01        7020033000107350        01073
        52        spring        5        21        31        03/21/01        7021031000108050        01080
        52        spring        6        21        32        04/12/03        7021032000310250        03102
        52        spring        7        21        33        04/30/01        5021033000112010        01120
        52        spring        8        22        31        03/25/00        7022031000008550        00085
        52        spring        9        22        32        04/29/01        7022032000111950        01119
        52        spring        9        22        33        04/29/01        7022033000111950        01119
        52        leafon        1        19        31        07/16/02        7019031000219750        02197
        52        leafon        2        19        32        06/25/03        5019032000317610        03176
        52        leafon        3        19        33        06/19/01        5019033000117010        01170        
        52        leafon        4        20        31        07/15/02        5020031000219610        02196        
        52        leafon        5        20        32        08/21/01        7020032000123350        01233        
        52        leafon       13        20        32        11/04/99        7020032009930850        99308        
        52        leafon        6        20        33        08/16/99        7020033009922850        99228        
        52        leafon        7        21        31        06/09/01        7021031000116050        01160        
        52        leafon        8        21        32        07/11/01        7021032000119250        01192        
        52        leafon        9        21        33        07/08/00        7021033000019050        00190        
        52        leafon       10        22        31        07/02/01        7022031000118350        01183        
        52        leafon       11        22        32        07/16/03        5022032000319710        03197        
        52        leafon       14        22        32        06/16/01        7022032000116750        01167        
        52        leafon       12        22        33        08/01/03        5022033000321310        03213
        52        leafoff       1        19        31        10/30/00        7019031000030450        00304        
        52        leafoff       1        19        32        10/30/00        7019032000030450        00304        
        52        leafoff       2        19        33        10/30/00        7019033000030450        00304        
        52        leafoff       2        20        31        11/04/99        7020031009930850        99308        
        52        leafoff       3        20        32        11/04/99        7020032009930850        99308        
        52        leafoff       3        20        33        11/09/01        7020033000131350        01313        
        52        leafoff       4        21        31        10/28/00        7021031000030250        00302        
        52        leafoff       5        21        32        10/31/01        7021032000130450        01304        
        52        leafoff       5        21        33        10/31/01        7021033000130450        01304        
        52        leafoff       6        22        31        10/19/00        7022031000029350        00293        
        52        leafoff       6        22        32        11/07/01        7022032000131150        01311        
        52        leafoff       7        22        33        11/07/01        7022033000131150        01311
        53        spring        1        17        34        03/25/01        7017034000108450        01084
        53        spring        2        18        33        03/05/00        5018033000006510        00065
        53        spring        2        18        34        03/05/00        5018034000006510        00065
        53        spring        3        19        33        03/04/00        7019033000006450        00064
        53        spring        4        19        33        03/10/02        7019033000206950        02069
        53        spring        4        19        34        03/10/02        7019034000206950        02069
        53        spring        4        19        35        03/10/02        7019035000206950        02069
        53        spring        5        20        34        02/26/01        7020034000105750        01057
        53        spring        5        20        35        02/26/01        7020035000105750        01057
        53        leafon        1        18        33        06/09/00        5018033000016110        00161
        53        leafon        2        18        34        05/22/02        7018034000214250        02142
        53        leafon        3        19        33        06/19/01        5019033000117010        01170
        53        leafon        5        19        34        06/08/00        7019034000016050        00160
        53        leafon        5        19        35        06/08/00        7019035000016050        00160
        53        leafon        6        20        34        06/18/01        7020034000116950        01169
        53        leafon        6        20        35        06/18/01        7020035000116950        01169
        53        leafoff       1        18        33        11/03/01        5018033000130710        01307
        53        leafoff       1        18        34        11/03/01        5018034000130710        01307
        53        leafoff       2        19        33        10/25/01        5019033000129810        01298
        53        leafoff       2        19        34        10/25/01        5019034000129810        01298
        53        leafoff       2        19        35        10/25/01        5019035000129810        01298
        53        leafoff       3        20        34        11/09/01        7020034000131350        01313
        53        leafoff       3        20        35        11/09/01        7020035000131350        01313
        54        spring        1        17        35        02/24/02        7017035000205550        02055
        54        spring        1        17        36        02/24/02        7017036000205550        02055
        54        spring        1        17        37        02/24/02        7017037000205550        02055
        54        spring        4        18        35        01/22/02        5018035000202210        02022
        54        spring        5        18        36        01/27/01        7018036000102750        01027
        54        spring        5        18        37        01/27/01        7018037000102750        01027
        54        spring        2        19        36        03/07/01        7019036000106650        01066
        54        spring        2        19        37        03/07/01        7019037000106650        01066
        54        spring        3        20        37        12/27/01        7020037000136150        01361
        54        leafon        3        17        36        06/10/00        7017036000016250        00162
        54        leafon        3        17        37        06/10/00        7017037000016250        00162
        54        leafon        1        18        35        06/09/00        5018035000016110        00161
        54        leafon        1        18        36        06/09/00        5018036000016110        00161
        54        leafon        2        18        37        04/30/00        7018037000012150        00121
        54        leafon        4        19        36        05/31/00        5019036000015210        00152
        54        leafon        5        19        37        05/18/01        5019037000113810        01138
        54        leafon        6        20        37        05/14/00        7020037000013550        00135
        54        leafoff       2        17        36        10/16/00        7017036000029050        00290
        54        leafoff       3        17        37        10/03/01        7017037000127650        01276
        54        leafoff       1        18        35        10/26/01        7018035000129950        01299
        54        leafoff       1        18        36        10/26/01        7018036000129950        01299
        54        leafoff       1        18        37        10/26/01        7018037000129950        01299
        54        leafoff       4        19        36        10/25/01        5019036000129810        01298
        54        leafoff       5        19        37        10/01/01        7019037000127450        01274
        54        leafoff       6        20        37        10/08/01        7020037000128150        01281
        55        spring        1        16        38        02/17/02        7016038000204850        02048
        55        spring        1        16        39        02/17/02        7016039000204850        02048
        55        spring        1        16        40        02/17/02        7016040000204850        02048
        55        spring        2        17        37        02/24/02        7017037000205550        02055
        55        spring        2        17        38        02/24/02        7017038000205550        02055
        55        spring        2        17        39        02/24/02        7017039000205550        02055
        55        spring        2        17        40        02/24/02        7017040000205550        02055
        55        spring        3        18        37        12/24/99        7018037009935850        99358
        55        spring        3        18        38        12/24/99        7018038009935850        99358
        55        spring        4        18        39        02/10/00        7018039000004150        00041
        55        spring        5        19        37        01/24/03        7019037000302450        03024
        55        spring        5        19        38        01/24/03        7019038000302450        03024
        55        spring        6        19        39        01/08/03        7019039000300850        03008
        55        leafon        1        16        38        05/24/02        7016038000214450        02144
        55        leafon        2        16        39        04/27/01        5016039000111710        01117        
        55        leafon        3        16        40        04/03/01        7016040000109350        01093        
        55        leafon        4        17        37        06/10/00        7017037000016250        00162        
        55        leafon        5        17        38        05/09/00        7017038000013050        00130        
        55        leafon        6        17        39        06/16/02        7017039000216750        02167        
        55        leafon        7        17        40        03/28/02        7017040000208750        02087        
        55        leafon        8        18        37        04/30/00        7018037000012150        00121        
        55        leafon        8        18        38        04/30/00        7018038000012150        00121        
        55        leafon        9        18        39        06/01/00        7018039000015350        00153        
        55        leafon       10        19        37        05/18/01        5019037000113810        01138        
        55        leafon       10        19        38        05/18/01        5019038000113810        01138        
        55        leafon       11        19        39        07/16/02        7019039000219750        02197
        55        leafoff       1        16        38        10/23/99        7016038009929650        99296        
        55        leafoff       2        16        39        11/10/00        7016039000031550        00315        
        55        leafoff       3        16        40        08/25/01        7016040000123750        01237        
        55        leafoff       4        17        37        10/03/01        7017037000127650        01276        
        55        leafoff       4        17        38        10/03/01        7017038000127650        01276        
        55        leafoff       5        17        39        10/16/00        7017039000029050        00290        
        55        leafoff       5        17        40        10/16/00        7017040000029050        00290        
        55        leafoff       6        18        37        10/26/01        7018037000129950        01299        
        55        leafoff       7        18        38        10/02/01        5018038000127510        01275        
        55        leafoff       7        18        39        10/02/01        5018039000127510        01275        
        55        leafoff       8        19        37        10/01/01        7019037000127450        01274        
        55        leafoff       8        19        38        10/01/01        7019038000127450        01274        
        55        leafoff       8        19        39        10/01/01        7019039000127450        01274        
        56        spring        1        15        41        01/09/02        7015041100200950        02009
        56        spring        1        15        42        01/09/02        7015042000200950        02009
        56        spring        1        15        43        01/09/02        7015043000200950        02009
        56        spring        2        16        40        02/17/02        7016040000204850        02048
        56        spring        2        16        41        02/17/02        7016041000204850        02048
        56        spring        3        16        42        01/13/01        7016042100101350        01013
        56        spring        4        16        43        01/05/01        5016043000100510        01005
        56        spring        5        17        40        02/24/02        7017040000205550        02055
        56        spring        5        17        41        02/24/02        7017041000205550        02055
        56        leafon        1        15        41        05/14/01        7015041100113450        01134
        56        leafon        2        15        42        02/21/00        7015042000005250        00052
        56        leafon        3        15        43        04/09/00        7015043100010050        00100
        56        leafon        4        16        40        04/03/01        7016040000109350        01093
        56        leafon        4        16        41        04/03/01        7016041000109350        01093
        56        leafon        5        16        42        05/18/00        7016042000013950        00139
        56        leafon        6        16        43        04/19/01        7016043000110950        01109
        56        leafon        7        17        40        03/28/02        7017040000208750        02087
        56        leafon        8        17        41        04/10/01        7017041000110050        01100
        56        leafoff       1        15        41        11/20/03        5015041000332410        03324
        56        leafoff       2        15        41        08/26/01        5015041000123810        01238
        56        leafoff       3        15        42        11/06/01        7015042000131050        01310
        56        leafoff       4        15        42        12/19/99        7015042009935350        99353
        56        leafoff       5        15        43        11/06/01        7015043000131050        01310
        56        leafoff       5        16        40        08/25/01        7016040000123750        01237
        56        leafoff       6        16        41        10/17/00        5016041000029110        00291
        56        leafoff       7        16        42        11/13/01        7016042100131750        01317
        56        leafoff       8        16        43        11/13/01        7016043000131750        01317
        56        leafoff       9        17        40        11/07/02        7017040000231150        02311
        56        leafoff       9        17        41        10/06/02        7017041000227950        02279
        57        spring        1        17        34        03/25/01        7017034000108450        01084
        57        spring        2        17        35        02/24/02        7017035000205550        02055
        57        spring        5        18        34        03/05/00        5018034000006510        00065
        57        spring        4        18        35        01/22/02        5018035000202210        02022
        57        spring        6        18        36        01/27/01        7018036000102750        01027
        57        spring        3        19        35        12/20/01        7019035000135450        01354
        57        spring        3        19        36        12/20/01        7019036000135450        01354
        57        leafon        1        17        34        06/10/00        7017034000016250        00162
        57        leafon        1        17        34        06/10/00        7017034000016250        00162
        57        leafon        3        18        34        05/22/02        7018034000214250        02142
        57        leafon        2        18        35        06/09/00        5018035000016110        00161
        57        leafon        2        18        36        06/09/00        5018036000016110        00161
        57        leafon        5        19        35        06/03/01        5019035000115410        01154
        57        leafon        6        19        35        06/08/00        7019035000016050        00160
        57        leafon        4        19        36        05/31/00        5019036000015210        00152
        57        leafoff       1        17        34        10/30/99        7017034009930350        99303        
        57        leafoff       2        17        35        10/19/01        7017035000129250        01292        
        57        leafoff       5        18        34        10/15/00        5018034000028910        00289        
        57        leafoff       4        18        35        10/26/01        7018035000129950        01299        
        57        leafoff       4        18        36        10/26/01        7018036000129950        01299        
        57        leafoff       3        19        35        10/25/01        5019035000129810        01298        
        57        leafoff       3        19        36        10/25/01        5019036000129810        01298        
        58        spring        1        14        35        03/01/00        7014035000006150        00061        
        58        spring        2        14        36        03/23/02        7014036000208250        02082        
        58        spring        3        15        35        03/08/00        7015035000006850        00068        
        58        spring        4        15        36        02/21/00        7015036000005250        00052        
        58        spring        5        15        37        02/26/02        7015037000205750        02057        
        58        spring        6        16        35        03/05/02        7016035000206450        02064        
        58        spring        6        16        36        03/05/02        7016036000206450        02064        
        58        spring        6        16        37        03/05/02        7016037000206450        02064        
        58        spring        7        16        38        02/17/02        7016038000204850        02048        
        58        spring        8        17        36        02/24/02        7017036000205550        02055        
        58        spring        8        17        37        02/24/02        7017037000205550        02055
        58        leafon        1        14        35        05/04/00        7014035000012550        00125        
        58        leafon        2        14        36        05/20/00        7014036000014150        00141        
        58        leafon        3        15        35        05/14/01        7015035000113450        01134        
        58        leafon        4        15        36        05/11/00        7015036000013250        00132        
        58        leafon        5        15        37        06/02/02        7015037000215350        02153        
        58        leafon        6        16        35        06/09/02        7016035000216050        02160        
        58        leafon        6        16        36        06/09/02        7016036000216050        02160        
        58        leafon        7        16        37        05/24/02        7016037000214450        02144        
        58        leafon        7        16        38        05/24/02        7016038000214450        02144        
        58        leafon        8        17        36        06/10/00        7017036000016250        00162        
        58        leafon        8        17        37        06/10/00        7017037000016250        00162
        58        leafoff       1        14        35        09/23/99        7014035009926651        99266        
        58        leafoff       2        14        36        10/30/01        7014036000130350        01303        
        58        leafoff       3        15        35        09/30/99        7015035009927350        99273        
        58        leafoff       4        15        36        11/06/01        7015036000131050        01310        
        58        leafoff       4        15        37        11/06/01        7015037000131050        01310        
        58        leafoff       5        16        35        10/07/99        7016035009928050        99280        
        58        leafoff       6        16        36        11/10/00        7016036000031550        00315        
        58        leafoff       7        16        37        10/23/99        7016037009929650        99296
        58        leafoff       7        16        38        10/23/99        7016038009929650        99296
        58        leafoff       8        17        36        10/16/00        7017036000029050        00290
        58        leafoff       8        17        37        10/03/01        7017037000127650        01276
        59        spring        5        15        34        03/24/00        7015034000008450        00084
        59        spring        7        15        34        04/09/00        7015034000010050        00100
        59        spring        6        15        35        03/08/00        7015035000006850        00068
        59        spring        4        16        34        03/07/00        5016034000006710        00067
        59        spring        3        16        35        03/05/02        7016035000206450        02064
        59        spring        3        16        36        03/05/02        7016036000206450        02064
        59        spring        2        17        34        03/25/01        7017034000108450        01084
        59        spring        1        17        35        02/24/02        7017035000205550        02055
        59        spring        1        17        36        02/24/02        7017036000205550        02055
        59        spring        8        18        35        01/22/02        5018035000202210        02022
        59        leafon        5        15        34        05/03/00        5015034000012410        00124
        59        leafon        4        15        35        07/04/02        7015035000218550        02185
        59        leafon        3        16        34        05/26/00        5016034000014710        00147
        59        leafon        2        16        35        06/09/02        7016035000216050        02160
        59        leafon        2        16        36        06/09/02        7016036000216050        02160
        59        leafon        1        17        34        06/10/00        7017034000016250        00162
        59        leafon        1        17        35        06/10/00        7017035000016250        00162
        59        leafon        1        17        36        06/10/00        7017036000016250        00162
        59        leafon        6        18        35        04/30/00        7018035000012150        00121
        59        leafoff       7        15        34        11/06/01        7015034000131050        01310
        59        leafoff       7        15        35        11/06/01        7015035000131050        01310
        59        leafoff       6        16        34        11/08/99        7016034009931250        99312
        59        leafoff       4        16        35        10/28/01        7016035000130150        01301
        59        leafoff       5        16        36        11/10/00        7016036000031550        00315
        59        leafoff       3        17        34        10/30/99        7017034009930350        99303
        59        leafoff       2        17        35        10/19/01        7017035000129251        01292
        59        leafoff       1        17        36        10/16/00        7017036000029050        00290
        59        leafoff       8        18        35        10/26/01        7018035000129950        01299
        60        spring        1        14        32        04/05/01        7014032000109550        01095
        60        spring        2        14        33        04/05/01        7014033000109550        01095
        60        spring        3        14        34        04/05/01        7014034000109550        01095
        60        spring        4        14        35        04/05/01        7014035000109550        01095
        60        spring        5        15        32        03/24/00        7015032000008450        00084
        60        spring        6        15        33        03/24/00        7015033000008450        00084
        60        spring        7        15        34        03/24/00        7015034000008450        00084
        60        spring        8        15        35        03/24/00        7015035000008450        00084
        60        spring        9        15        34        04/09/00        7015034000010050        00100
        60        leafon        1        14        32        07/05/99        7014032009918650        99186
        60        leafon        2        14        33        07/05/99        7014033009918650        99186
        60        leafon        3        14        34        07/05/99        7014034009918650        99186
        60        leafon        4        14        35        07/05/99        7014035009918650        99186
        60        leafon        5        15        32        07/28/99        7015032009920950        99209
        60        leafon        6        15        33        07/28/99        7015033009920950        99209        
        60        leafon        7        15        34        07/28/99        7015034009920950        99209        
        60        leafon        8        15        35        07/28/99        7015035009920950        99209
        60        leafoff       1        14        32        09/23/99        7014032009926650        99266        
        60        leafoff       2        14        33        09/23/99        7014033009926650        99266        
        60        leafoff       3        14        34        09/23/99        7014034009926650        99266        
        60        leafoff       4        14        35        09/23/99        7014035009926650        99266        
        60        leafoff       5        15        32        10/02/00        7015032000027650        00276        
        60        leafoff       6        15        33        10/02/00        7015033000027650        00276        
        60        leafoff       7        15        34        09/30/99        7015034009927350        99273        
        60        leafoff       8        15        35        09/30/99        7015035009927350        99273
        61        spring        1        15        31        04/28/01        7015031000111850        01118
        61        spring        2        15        32        03/24/00        7015032000008450        00084
        61        spring        3        16        31        04/19/01        7016031000110950        01109
        61        spring        4        16        32        03/31/00        7016032000009150        00091
        61        spring        4        16        33        03/31/00        7016033000009150        00091
        61        spring        4        16        34        03/31/00        7016034000009150        00091
        61        spring        5        17        31        03/06/00        7017031000006650        00066
        61        spring        5        17        32        03/06/00        7017032000006650        00066
        61        spring        5        17        33        03/06/00        7017033000006650        00066
        61        spring        6        17        34        03/25/01        7017034000108450        01084
        61        leafon        1        15        31        07/28/99        7015031009920950        99209
        61        leafon        1        15        32        07/28/99        7015032009920950        99209
        61        leafon        2        16        31        07/05/00        7016031000018750        00187
        61        leafon        3        16        32        05/26/00        5016032000014710        00147
        61        leafon        4        16        33        08/04/99        7016033009921650        99216
        61        leafon        5        16        34        07/19/99        7016034009920050        99200
        61        leafon        6        17        31        06/10/00        7017031000016250        00162
        61        leafon        7        17        32        06/13/01        7017032000116450        01164
        61        leafon        6        17        33        06/10/00        7017033000016250        00162
