"id","x","y","eame","heth"
5887,563063,560421,0,0
5888,562768,559472,0,1
5889,561420,559384,0,1
5890,508921,454299,1,0
5891,509978,453497,0,0
5892,508943,453506,0,1
5893,507240,455936,0,0
5894,507712,455120,0,0
5895,502674,456856,1,0
5896,500347,461487,0,0
5897,502669,457700,1,0
5898,504275,458562,0,0
5899,501086,460967,0,1
5900,502639,451018,0,1
5901,501263,448798,0,0
5902,500478,448815,0,0
5903,501025,449503,0,0
5904,502417,451999,0,0
5905,609247,289925,0,0
5906,609826,287093,0,0
5907,611439,287108,0,0
5908,610733,290350,0,0
5909,608559,286470,0,0
5910,601984,291232,1,0
5911,606122,291112,0,0
5912,602171,294634,0,0
5913,601991,294051,0,0
5914,602746,292490,0,0
5915,602785,282438,0,0
5916,602946,283812,0,0
5917,606057,285011,1,0
5918,606316,283833,0,0
5919,604805,284529,0,0
5920,467972,260569,0,0
5921,467527,259563,0,0
5922,463849,261604,1,0
5923,468310,259055,1,0
5924,468668,261046,1,0
5925,460839,263815,0,0
5926,462526,263573,0,0
5927,462989,263811,0,0
5928,462377,262830,0,0
5929,462117,264168,0,0
5930,459202,255536,1,0
5931,459314,254724,0,0
5932,460940,255707,1,0
5933,460913,257357,1,0
5934,460964,254001,1,0
5935,394458,676237,0,1
5936,392095,679722,0,1
5937,395274,676018,0,1
5938,394539,679445,0,1
5939,392103,679303,0,1
5940,389788,681055,0,1
5941,388016,683417,0,1
5942,389826,682240,0,1
5943,390664,684795,0,1
5944,388216,681915,0,1
5945,389372,672449,0,0
5946,389350,672848,0,1
5947,387554,672326,0,1
5948,389626,674285,0,0
5949,389612,673767,0,1
5950,386468,672411,0,1
5951,626687,564119,0,1
5952,624978,568346,0,1
5953,623777,566185,0,1
5954,625030,564917,0,1
5955,623627,568126,0,1
5956,617998,572430,0,1
5957,622054,571415,0,1
5958,620690,570708,0,1
5959,618516,573052,0,1
5960,621904,569659,0,1
5961,621642,571247,0,1
5962,620987,563387,0,0
5963,619422,559679,0,1
5964,620460,560527,0,1
5965,620851,562517,0,1
5966,620839,561454,0,1
5967,619021,559529,0,1
5968,708204,428539,0,0
5969,708141,429345,0,0
5970,704952,429254,0,0
5971,707991,430956,0,0
5972,706802,429312,0,0
5973,702944,432128,0,0
5974,701429,435587,0,0
5975,699786,433898,0,0
5976,701590,432361,0,0
5977,703675,435362,0,0
5978,703939,425806,0,0
5979,703067,425543,1,0
5980,702537,423104,0,0
5981,700675,426139,0,0
5982,702389,425883,0,0
5983,509168,345162,0,0
5984,508785,341435,0,0
5985,504601,338603,0,0
5986,509373,343262,0,0
5987,508407,341682,0,1
5988,503066,347142,0,0
5989,501098,347274,1,0
5990,504599,347746,0,0
5991,501742,347020,1,0
5992,499913,348838,0,1
5993,502606,337548,0,0
5994,500079,340689,1,0
5995,507981,342465,0,0
5996,499950,336829,0,0
5997,502080,339218,0,0
5998,449542,595156,0,1
5999,448116,592526,0,1
6000,448125,594019,0,1
6001,448117,593394,0,1
6002,449136,595165,0,1
6003,444589,598476,0,1
6004,444646,600069,0,1
6005,443313,599025,0,1
6006,447057,600025,0,1
6007,443331,596771,0,0
6008,444929,590798,0,1
6009,446248,590477,0,1
6010,447076,590448,0,1
6011,446651,590467,0,1
6012,443749,591292,0,1
6013,525201,594276,0,1
6014,529062,595182,0,0
6015,528570,593205,0,1
6016,527408,592369,0,1
6017,528030,595338,0,1
6018,524067,598146,0,1
6019,520779,599343,0,0
6020,523066,598277,0,1
6021,524381,596536,0,1
6022,524227,597562,0,0
6023,521634,586767,0,1
6024,523506,590493,0,1
6025,521142,587449,0,1
6026,521317,588596,0,1
6027,521366,589517,0,1
6028,426983,481428,0,1
6029,430074,481797,0,0
6030,426208,481857,0,1
6031,428632,483077,0,0
6032,430991,482987,0,1
6033,422492,486289,0,1
6034,422281,489421,0,1
6035,423241,487962,0,1
6036,422969,485334,0,0
6037,425530,489364,1,0
6038,422543,476172,0,0
6039,423511,479877,0,1
6040,421441,478758,0,1
6041,423690,477028,0,0
6042,422566,480010,0,1
6043,546081,343063,0,0
6044,545488,345474,0,0
6045,548698,342914,0,0
6046,547742,345422,1,0
6047,547497,344594,0,0
6048,544269,346806,1,0
6049,545091,347229,0,0
6050,543470,346660,1,0
6051,545073,348074,1,0
6052,540364,347206,0,0
6053,544662,337021,0,0
6054,542990,337847,1,0
6055,544727,338685,1,0
6056,543247,339194,0,0
6057,543844,338773,0,0
6058,624033,595447,0,0
6059,626826,592026,0,1
6060,624841,592120,0,1
6061,626421,592186,0,1
6062,623831,593773,0,1
6063,625010,594141,0,0
6064,621240,597338,0,1
6065,621595,599610,0,1
6066,618521,598520,0,1
6067,620569,598608,0,1
6068,621661,598619,0,1
6069,621282,599954,0,1
6070,621382,588295,0,1
6071,620443,590472,0,1
6072,617948,588925,0,1
6073,618417,588248,0,1
6074,617374,590752,0,1
6075,617233,591611,0,1
6076,618030,590238,0,1
6077,505718,480024,0,0
6078,506512,480450,0,0
6079,506530,483901,0,0
6080,508116,480895,0,0
6081,508915,480790,0,0
6082,503192,486433,0,0
6083,503506,488883,0,0
6084,502756,487618,0,1
6085,502668,484588,0,0
6086,501152,487675,0,1
6087,504641,476023,0,0
6088,501078,479062,0,0
6089,504122,476025,0,1
6090,504046,479219,0,0
6091,504265,477647,0,0
6092,465770,289099,0,1
6093,465427,289488,0,1
6094,467610,289106,0,0
6095,466637,287280,0,0
6096,467060,289633,1,0
6097,460753,292249,0,0
6098,463935,290908,0,0
6099,462983,294583,0,0
6100,462538,290800,0,1
6101,463581,293893,0,0
6102,459211,283183,0,0
6103,463775,283059,0,0
6104,459766,283015,1,0
6105,463826,281880,0,0
6106,463344,283214,0,0
6107,649593,344031,0,0
6108,649714,346558,0,0
6109,647198,344807,0,0
6110,648919,344845,0,0
6111,649161,343771,0,0
6112,642615,350353,0,0
6113,645936,347131,0,0
6114,641112,346938,0,1
6115,644144,348040,0,0
6116,645235,347456,0,0
6117,646212,338749,0,0
6118,645138,338743,0,0
6119,642831,339309,0,0
6120,644463,337917,0,0
6121,644985,339319,0,0
6122,468574,509852,0,1
6123,469897,509905,0,0
6124,468152,511631,0,1
6125,469986,511436,0,0
6126,469732,508695,0,1
6127,463820,513116,0,1
6128,464574,516508,0,1
6129,465031,515192,0,0
6130,460800,401525,1,1
6131,464834,513143,1,1
6132,463735,503463,1,1
6133,464900,503739,0,0
6134,465346,505046,0,0
6135,464124,505071,0,1
6136,462900,505094,0,1
6137,329735,566471,0,0
6138,333780,567998,0,1
6139,332246,570526,0,0
6140,334479,566487,0,0
6141,330346,566738,0,1
6142,327048,572391,0,1
6143,329142,574571,0,1
6144,327465,571119,0,1
6145,328876,573945,0,1
6146,329669,572297,0,0
6147,327273,564617,0,0
6148,327967,565612,0,0
6149,329675,565919,0,0
6150,328744,564359,0,1
6151,329363,562724,0,0
6152,707192,458365,0,0
6153,704061,455141,0,0
6154,703902,455842,0,0
6155,706071,454791,0,0
6156,706043,456714,0,0
6157,700599,462829,0,0
6158,700688,460237,0,1
6159,698671,463750,0,0
6160,699079,459402,0,0
6161,698559,462953,0,0
6162,700859,451487,0,0
6163,702460,451603,0,0
6164,702458,452477,0,0
6165,702475,453385,0,0
6166,701711,452676,0,1
6167,369390,565426,0,1
6168,371998,569339,0,0
6169,372610,568475,0,1
6170,372577,567499,0,0
6171,371190,566170,0,0
6172,365972,572503,0,0
6173,365884,570860,0,1
6174,364085,572796,0,0
6175,367954,571239,0,0
6176,364734,572428,0,0
6177,368352,561027,0,0
6178,364295,561549,0,0
6179,368647,564626,0,0
6180,367727,563861,0,0
6181,364727,563922,0,0
6182,467685,704911,0,1
6183,469547,702915,0,1
6184,468429,706709,0,1
6185,468576,705490,0,1
6186,468788,702867,0,1
6187,469961,702591,0,1
6188,464840,701317,0,1
6189,463932,700383,0,1
6190,463436,700844,0,1
6191,467308,701843,0,1
6192,463093,699766,0,0
6193,451950,648204,0,1
6194,451768,647428,0,1
6195,452191,650762,0,1
6196,448922,647863,0,1
6197,452388,648289,0,1
6198,443158,653358,0,1
6199,445693,653547,0,1
6200,444291,654008,0,1
6201,447317,654410,0,1
6202,447314,654860,0,1
6203,447335,646705,0,1
6204,707351,400943,0,0
6205,706746,401525,0,0
6206,707379,402839,0,0
6207,705975,402940,0,1
6208,705514,402670,0,0
6209,704353,406203,0,0
6210,704357,404966,0,0
6211,704364,405493,0,0
6212,704013,406603,0,0
6213,704064,404407,0,0
6214,704511,395425,0,0
6215,701773,395299,0,0
6216,704142,398785,0,0
6217,703330,398604,0,0
6218,701020,396113,0,0
6219,626000,512567,0,1
6220,625234,511657,0,1
6221,627016,512430,0,1
6222,623635,509999,0,1
6223,624146,509586,0,1
6224,620473,517598,0,1
6225,619351,517580,0,1
6226,618342,516227,0,1
6227,619906,513902,0,0
6228,621491,513055,0,1
6229,620299,503753,0,0
6230,622293,506921,0,1
6231,619993,505214,0,0
6232,620868,505712,0,1
6233,619923,506286,0,1
6234,622452,515153,0,1
6235,331673,484377,0,0
6236,330219,485906,0,0
6237,328507,487294,0,0
6238,331031,484212,0,0
6239,327289,483057,1,0
6240,324337,490191,1,0
6241,324246,487685,1,0
6242,325828,487418,0,0
6243,323457,488429,0,0
6244,324281,488573,0,1
6245,326867,482675,0,0
6246,322884,482443,0,0
6247,325661,482597,0,0
6248,323303,478199,1,0
6249,325604,480479,0,0
6250,529008,480038,0,0
6251,525769,481312,0,0
6252,525759,484043,0,0
6253,528536,484075,1,0
6254,527378,483937,0,0
6255,521234,485652,0,1
6256,520286,487228,1,1
6257,521652,484834,0,0
6258,524173,488708,1,0
6259,523065,488822,0,1
6260,522831,479138,0,0
6261,521175,475619,0,0
6262,522234,478540,0,1
6263,523057,477888,0,0
6264,522284,479484,0,1
6265,570242,290018,0,0
6266,570347,289339,0,0
6267,570491,286395,0,0
6268,568660,287943,0,0
6269,568608,289013,0,0
6270,561787,291998,0,0
6271,563030,293646,0,0
6272,561045,290444,0,1
6273,561342,293915,0,0
6274,560872,293199,0,0
6275,561375,281999,0,0
6276,562987,284029,0,0
6277,562185,284924,0,0
6278,564831,281949,0,0
6279,565633,282604,0,0
6280,701827,539823,0,1
6281,703034,541617,0,0
6282,702063,540452,0,0
6283,703036,542623,0,1
6284,701753,539423,0,0
6285,697848,545382,0,0
6286,700586,546602,0,1
6287,700588,545295,0,1
6288,698741,544269,0,1
6289,700556,542564,0,1
6290,698879,536582,0,1
6291,700301,536721,0,1
6292,699731,535525,0,0
6293,699422,534500,0,0
6294,699840,537064,0,1
6295,696618,536870,0,0
6296,697452,537254,0,1
6297,696805,537373,0,0
6298,697895,536579,0,0
6299,350523,566741,0,1
6300,350154,569951,0,0
6301,350213,567800,0,1
6302,349445,569176,0,0
6303,351686,569901,1,0
6304,347043,570964,0,1
6305,347136,573866,0,0
6306,349130,573506,0,0
6307,344663,571769,0,1
6308,345457,571377,0,1
6309,346793,563681,0,1
6310,344385,565420,0,0
6311,347242,561427,0,0
6312,346764,561799,0,1
6313,344342,564070,0,1
6314,469865,649414,0,1
6315,469105,650646,0,1
6316,471266,647062,0,1
6317,470311,648079,0,1
6318,469533,649709,0,1
6319,466377,654000,0,1
6320,464737,653923,1,1
6321,462583,654743,0,1
6322,466522,652295,0,1
6323,463334,653178,0,1
6324,463213,644344,0,1
6325,466592,644329,0,1
6326,465816,644348,0,1
6327,464945,644307,0,1
6328,462633,644486,0,1
6329,370266,482563,1,0
6330,370125,485218,0,0
6331,369717,482500,0,0
6332,368509,484161,0,0
6333,371102,485698,0,0
6334,363740,487346,0,0
6335,365913,489159,0,0
6336,366281,489348,0,0
6337,366869,489307,0,0
6338,366217,486730,0,0
6339,363768,480511,0,0
6340,365571,480648,0,0
6341,363771,481045,0,0
6342,362929,477261,0,0
6343,363791,479062,0,0
6344,486402,508136,0,0
6345,487151,508272,0,1
6346,490177,511430,0,1
6347,485856,508096,0,0
6348,489392,509808,0,0
6349,482751,516182,0,0
6350,483183,516171,0,0
6351,482615,512454,1,0
6352,482485,514544,0,1
6353,485421,516141,0,0
6354,483364,504086,1,0
6355,484203,507362,0,1
6356,482556,504908,0,0
6357,482922,506495,0,1
6358,484948,506485,0,1
6359,703445,514056,0,0
6360,706973,511082,0,0
6361,704039,514094,0,0
6362,703884,513426,0,1
6363,705431,511090,0,1
6364,701896,515021,0,0
6365,697289,516355,0,1
6366,700100,518969,0,0
6367,698226,515377,0,1
6368,700524,518974,0,0
6369,697352,505827,0,1
6370,698747,506032,0,0
6371,697412,508545,0,1
6372,701208,509728,0,1
6373,699256,507223,0,0
6374,609484,262423,0,0
6375,611538,260947,0,0
6376,609932,260122,0,0
6377,607674,261901,0,0
6378,608639,261048,0,0
6379,606270,263448,0,0
6380,606276,264053,0,0
6381,603844,262886,0,0
6382,606354,265301,0,0
6383,603596,263500,0,0
6384,604149,257663,0,0
6385,604920,256359,0,0
6386,604255,254270,0,0
6387,605809,255419,0,0
6388,606615,254126,0,0
6389,691260,290219,0,0
6390,692048,292126,0,0
6391,691753,289494,0,0
6392,690446,289197,0,0
6393,691620,288363,0,0
6394,687264,295479,0,0
6395,686392,296591,0,0
6396,686121,295879,0,0
6397,686227,295476,0,0
6398,684577,295650,0,0
6399,686392,283774,0,0
6400,686932,284648,0,0
6401,687682,284151,0,0
6402,685578,284212,0,0
6403,687039,283716,0,0
6404,505754,261730,1,0
6405,506276,258484,0,0
6406,509290,261001,0,0
6407,505983,261057,1,0
6408,505730,262235,0,0
6409,503881,265015,0,0
6410,503421,266702,0,0
6411,504113,264021,0,0
6412,500982,262915,1,0
6413,504153,265803,0,0
6414,502121,253651,1,0
6415,500717,257028,1,0
6416,500248,257026,1,0
6417,501812,257315,1,0
6418,502476,254163,1,0
6419,445623,371566,0,0
6420,448323,369918,1,0
6421,445300,373288,0,0
6422,449397,372679,0,0
6423,445185,370284,0,0
6424,440388,374353,0,0
6425,443033,378213,0,0
6426,440395,376675,0,0
6427,440513,375119,0,0
6428,439703,375409,0,0
6429,442313,366836,0,0
6430,440941,365077,0,0
6431,443296,368652,1,0
6432,444216,366004,0,0
6433,440651,365593,1,0
6434,467847,480851,0,0
6435,467866,484044,0,1
6436,469476,480900,0,1
6437,466890,480903,0,0
6438,466307,482216,0,0
6439,464742,488142,0,0
6440,463883,487346,0,1
6441,464731,485884,0,0
6442,464038,488944,0,1
6443,461325,488971,1,0
6444,460837,479351,0,1
6445,461779,477065,0,0
6446,464635,476945,0,1
6447,465121,476129,0,0
6448,464385,477712,0,1
6449,449322,707001,0,1
6450,450241,703776,0,1
6451,448981,705374,0,1
6452,453186,703957,0,0
6453,449122,704310,0,1
6454,449821,703817,0,1
6455,447180,708609,0,1
6456,446250,708732,0,1
6457,447238,709822,0,1
6458,447092,710225,0,1
6459,447661,707825,0,1
6460,446884,699577,0,1
6461,447199,701341,0,1
6462,444211,698187,0,1
6463,445570,698551,0,1
6464,448247,701994,0,1
6465,486518,536558,0,0
6466,486106,539115,0,0
6467,489654,538878,0,0
6468,489163,539102,0,1
6469,489265,539898,0,1
6470,482396,541733,0,1
6471,481837,541741,0,1
6472,483729,541720,0,1
6473,484169,541145,0,1
6474,485239,541699,0,1
6475,485414,534961,0,0
6476,482720,535354,0,1
6477,485573,531907,0,0
6478,484902,533213,0,1
6479,484559,534915,0,1
6480,353999,652869,0,1
6481,353349,652300,0,1
6482,352951,652184,0,1
6483,352302,652649,0,0
6484,353502,652738,0,1
6485,347541,658132,0,1
6486,349987,657840,0,1
6487,349145,658028,0,1
6488,350705,669107,0,1
6489,346953,658159,0,1
6490,349276,648418,0,0
6491,351198,648343,0,1
6492,347535,644597,0,1
6493,347780,648409,0,1
6494,349168,647918,0,1
6495,386921,456064,0,0
6496,387357,457073,0,0
6497,387846,456202,0,0
6498,388395,456762,0,0
6499,387370,457736,0,0
6500,384606,459180,0,0
6501,383388,458666,1,0
6502,381422,462496,0,1
6503,385294,461455,0,0
6504,382476,462410,0,0
6505,381683,451663,0,1
6506,381482,449464,0,0
6507,380968,451974,0,1
6508,381259,451092,0,1
6509,381253,450225,0,1
6510,584910,567913,0,1
6511,585085,564745,0,1
6512,585133,565970,0,1
6513,584375,564245,0,1
6514,585572,567999,0,1
6515,580371,568695,0,1
6516,581699,570974,0,1
6517,581909,570039,0,1
6518,582135,570728,0,1
6519,582835,569286,0,1
6520,582740,561560,0,0
6521,579607,559300,0,1
6522,582669,561029,0,1
6523,579592,561515,0,1
6524,582705,560213,0,1
6525,547573,232343,0,0
6526,548633,230723,0,0
6527,549434,230723,1,0
6528,550239,230834,0,0
6529,546196,230974,1,0
6530,545324,235701,1,0
6531,542961,235088,0,0
6532,543941,237534,0,0
6533,540575,238694,1,0
6534,542701,238842,0,0
6535,540993,227542,0,0
6536,541817,226903,0,0
6537,544875,227531,1,0
6538,544215,228516,1,0
6539,544573,228326,0,0
6540,688509,427202,1,0
6541,685128,427159,0,0
6542,687672,428786,1,0
6543,688463,428284,0,0
6544,689077,429637,0,0
6545,683129,435179,0,0
6546,681111,434080,0,0
6547,681847,431918,0,0
6548,681761,433538,0,0
6549,681947,433071,0,0
6550,681252,426053,0,0
6551,680323,423821,0,0
6552,682129,423118,0,0
6553,682050,425537,1,0
6554,681313,425546,0,0
6555,545358,484324,0,0
6556,546557,482059,0,0
6557,545222,482006,0,1
6558,546237,483326,0,1
6559,546701,484046,0,0
6560,544452,486482,0,0
6561,539932,487449,0,1
6562,543844,488197,0,1
6563,539942,484779,0,1
6564,543853,485641,0,0
6565,541723,479174,0,0
6566,543215,475459,0,0
6567,541794,479673,0,0
6568,540485,476403,0,0
6569,542934,479692,0,0
6570,446746,304175,1,0
6571,444868,316300,0,0
6572,446340,313815,0,0
6573,445668,315576,1,0
6574,445938,316786,0,0
6575,442454,319158,0,0
6576,440512,319669,0,0
6577,440766,320927,1,0
6578,443931,322565,0,0
6579,440435,318439,0,0
6580,439658,318784,0,0
6581,441264,318322,0,1
6582,442058,319258,0,1
6583,439884,310143,0,0
6584,443096,310407,0,0
6585,441573,310624,0,0
6586,441003,311142,1,0
6587,443897,310485,0,0
6588,439937,311635,0,0
6589,466264,317024,0,0
6590,465891,315285,0,0
6591,465379,316961,0,1
6592,465251,315555,0,0
6593,467559,315052,1,0
6594,465276,317382,0,0
6595,464280,315979,0,1
6596,462868,320846,0,1
6597,462577,321174,0,0
6598,461185,321436,0,0
6599,460512,321188,0,0
6600,464010,319388,0,0
6601,460254,309324,0,0
6602,460258,308855,0,0
6603,463538,311247,0,0
6604,461360,310478,0,0
6605,462347,308857,0,1
6606,463484,312754,0,1
6607,462996,310916,0,0
6608,463781,313076,0,1
6609,461743,310771,0,1
6610,460418,313323,0,1
6611,391080,651081,0,1
6612,391004,647996,0,0
6613,394172,649654,0,1
6614,390954,650432,0,0
6615,390713,649165,0,1
6616,385667,655567,0,1
6617,390168,655896,0,1
6618,389590,654127,0,0
6619,386590,655551,0,1
6620,385744,653117,0,1
6621,386089,643538,0,1
6622,387761,646098,0,1
6623,385199,644286,0,1
6624,386191,646284,0,0
6625,388196,647672,0,1
6626,528698,538461,0,1
6627,527759,538880,0,1
6628,528568,538900,0,1
6629,526782,535761,0,1
6630,527444,535645,0,1
6631,527174,536133,0,1
6632,526290,535848,0,0
6633,550061,259776,0,0
6634,548953,259510,1,0
6635,549881,260588,0,0
6636,547203,261182,0,0
6637,546013,259611,0,0
6638,544306,264563,1,0
6639,543659,263826,1,0
6640,544831,266911,0,0
6641,544557,264903,1,0
6642,542902,263439,1,0
6643,544426,256188,0,0
6644,542411,257413,1,0
6645,541712,253757,0,0
6646,542758,253592,0,0
6647,542452,255402,1,0
6648,347100,458108,0,0
6649,348168,458435,0,0
6650,346383,457989,0,0
6651,350797,454722,0,0
6652,347500,454969,0,0
6653,343324,459645,0,1
6654,345078,461424,0,0
6655,345788,460112,0,0
6656,345790,461265,0,0
6657,342583,462779,0,0
6658,345720,452865,0,0
6659,342126,451057,0,0
6660,345552,453810,0,0
6661,343405,454190,0,1
6662,345880,451562,0,0
6663,529067,424840,0,0
6664,525325,426018,0,1
6665,529396,426739,0,0
6666,527132,425543,0,1
6667,528453,428618,0,0
6668,523406,432455,0,0
6669,521791,432071,0,0
6670,521125,432072,0,0
6671,522309,432468,0,0
6672,524403,432449,0,1
6673,524430,420016,0,0
6674,523007,420941,0,0
6675,522135,422763,0,1
6676,523494,421176,0,1
6677,524969,421191,0,1
6678,590546,232619,1,0
6679,588964,234604,0,0
6680,585776,233605,1,0
6681,588253,230918,0,0
6682,589196,233407,1,0
6683,585812,238268,0,0
6684,584901,239081,0,0
6685,583223,235055,0,0
6686,584299,239082,0,0
6687,584792,235026,0,0
6688,583380,228547,0,0
6689,581979,226991,0,0
6690,585019,227935,0,0
6691,582473,228762,0,0
6692,585054,226183,0,0
6693,648029,457045,0,0
6694,645602,454111,0,0
6695,645582,453481,0,0
6696,647958,453987,0,0
6697,644338,455917,1,0
6698,642039,458499,0,0
6699,642459,460793,0,0
6700,643353,460875,0,0
6701,640054,461559,0,0
6702,643741,458496,0,0
6703,640978,451967,0,0
6704,641690,451191,0,0
6705,641234,450365,0,0
6706,640471,450355,0,0
6707,642255,452001,0,0
6708,505329,369247,0,0
6709,506891,369066,0,0
6710,504946,372919,0,1
6711,508556,369270,0,0
6712,509394,369668,0,0
6713,501396,375640,0,0
6714,503774,376573,0,0
6715,502627,374608,0,0
6716,503644,376124,0,1
6717,502611,375649,0,1
6718,503805,365672,0,0
6719,500331,364139,0,0
6720,502170,367833,0,0
6721,500603,368262,0,0
6722,501996,368554,0,0
6723,586577,316280,0,0
6724,587163,316129,0,0
6725,587618,314134,0,0
6726,586763,313893,0,0
6727,588893,317710,0,0
6728,581214,320864,0,0
6729,582901,320332,0,0
6730,585508,320015,0,1
6731,582249,318727,0,0
6732,585076,322081,0,0
6733,584631,309251,0,0
6734,585283,309256,0,0
6735,537327,310204,0,0
6736,583994,312377,0,0
6737,583385,312475,0,0
6738,675724,592019,0,1
6739,677208,589505,0,1
6740,676796,590249,0,0
6741,676430,590082,0,1
6742,675798,590576,0,1
6743,649966,290162,0,0
6744,649788,289276,0,0
6745,648901,287119,0,0
6746,648097,287651,0,0
6747,649225,290606,0,0
6748,644006,292949,0,0
6749,642181,293178,0,0
6750,646470,291267,0,0
6751,647483,293676,0,0
6752,643104,295741,0,0
6753,645845,284747,0,0
6754,646762,285152,0,0
6755,642402,282434,0,0
6756,642837,282782,0,0
6757,647138,284147,0,0
6758,468699,677758,0,1
6759,469022,677106,0,1
6760,470980,676386,0,1
6761,470418,676391,0,1
6762,468647,679014,0,1
6763,463297,679703,0,1
6764,466951,681902,0,1
6765,463074,682536,0,1
6766,466876,680358,0,1
6767,463875,682279,0,1
6768,463801,672850,0,1
6769,463763,671024,0,1
6770,463574,669977,0,1
6771,464714,674036,0,0
6772,463733,670438,0,1
6773,667249,481655,0,0
6774,664189,483212,0,0
6775,664782,485211,0,0
6776,663764,483223,0,0
6777,665574,483994,0,1
6778,661583,486468,0,0
6779,659502,489687,0,1
6780,659165,486501,0,0
6781,660236,486506,0,0
6782,658870,490489,1,1
6783,659443,479327,0,0
6784,661542,479247,0,0
6785,663135,480672,0,0
6786,663128,479893,0,0
6787,661263,480452,0,1
6788,627807,397659,0,0
6789,626268,397484,0,1
6790,627875,398953,0,0
6791,626649,398053,0,0
6792,629756,397742,0,0
6793,624230,405525,0,0
6794,620593,402328,0,0
6795,622644,404991,0,0
6796,620266,406344,0,0
6797,622887,404370,0,0
6798,623010,396992,1,0
6799,620614,395185,0,0
6800,620604,392854,0,0
6801,621641,397031,0,0
6802,620976,396937,0,0
6803,666925,454668,0,0
6804,665837,454923,0,1
6805,666587,456264,0,0
6806,667787,455308,0,1
6807,665330,454780,0,1
6808,659460,458327,0,0
6809,663625,459388,0,0
6810,662244,458809,1,0
6811,659293,461467,0,0
6812,662023,460408,0,0
6813,662902,449417,0,0
6814,660383,450762,1,0
6815,662099,453218,1,0
6816,660596,451233,1,0
6817,663862,449444,0,0
6818,481768,672864,0,1
6819,483086,669749,0,1
6820,482595,670071,0,1
6821,484266,669763,0,1
6822,482453,673976,0,1
6823,312227,542576,0,0
6824,309466,539358,0,0
6825,311610,541694,0,0
6826,312145,541422,0,0
6827,311171,543029,0,0
6828,306682,534663,0,0
6829,308237,537154,0,0
6830,305822,538696,0,0
6831,306533,535685,0,1
6832,307185,538672,0,0
6833,427423,453684,0,0
6834,426099,454364,1,0
6835,428686,452779,0,0
6836,426837,456450,0,0
6837,428888,455739,0,0
6838,425587,457547,0,0
6839,425105,460926,0,0
6840,423374,460119,0,0
6841,422934,457467,0,0
6842,423458,458750,0,0
6843,423672,451643,1,0
6844,422318,449820,0,0
6845,421778,449249,0,1
6846,424115,450616,0,1
6847,423318,448318,0,0
6848,471316,591573,0,1
6849,470341,595301,0,1
6850,469492,594800,0,1
6851,469999,594852,0,1
6852,471105,591108,0,1
6853,464155,597955,0,1
6854,465864,596597,0,1
6855,466604,596899,0,1
6856,463382,599824,0,1
6857,463034,600076,0,0
6858,463611,596996,0,1
6859,465216,599542,0,1
6860,464915,599100,0,1
6861,463957,599812,0,1
6862,462355,586960,0,1
6863,461995,588504,0,1
6864,463010,587791,0,1
6865,464464,587525,0,1
6866,463850,589303,0,1
6867,463216,588509,0,1
6868,567628,370098,0,0
6869,565422,369315,0,0
6870,566071,371324,0,0
6871,568147,370068,0,0
6872,568074,372121,0,1
6873,562979,374057,0,0
6874,561041,375053,1,0
6875,560861,375743,0,0
6876,561041,375053,0,0
6877,560861,375743,0,0
6878,560773,365661,0,0
6879,563600,366019,0,0
6880,563730,366871,0,0
6881,560703,367286,0,0
6882,564085,365883,0,1
6883,428318,289730,0,0
6884,427390,289656,0,0
6885,427259,288309,0,0
6886,426854,287215,0,0
6887,426283,289418,0,0
6888,487610,565681,0,1
6889,488124,566032,0,1
6890,489293,564081,0,1
6891,487289,563576,0,1
6892,488341,567382,0,1
6893,481769,570719,0,0
6894,482998,569694,0,0
6895,483988,571684,0,1
6896,484776,572430,0,1
6897,482370,572007,0,1
6898,484693,559301,0,1
6899,483922,560261,0,1
6900,481742,562575,0,0
6901,484958,562475,0,1
6902,483957,558879,0,1
6903,684430,486198,0,1
6904,684502,483442,0,1
6905,683510,484897,0,0
6906,684345,485359,0,0
6907,683221,484136,0,1
6908,678333,487062,1,0
6909,678328,487531,0,0
6910,678450,490152,0,0
6911,681619,487287,0,1
6912,680708,489322,0,0
6913,679006,477165,0,1
6914,680784,481801,0,1
6915,680777,481373,0,0
6916,679117,478776,0,0
6917,682085,477663,0,0
6918,606711,539625,0,1
6919,607390,536149,0,1
6920,607273,540001,0,1
6921,606851,536647,0,1
6922,606504,538172,0,1
6923,606691,538839,0,0
6924,598468,541620,0,1
6925,602853,542725,0,1
6926,599275,542444,0,1
6927,602011,542675,0,1
6928,600886,541002,0,1
6929,602494,532563,0,1
6930,602624,535773,0,1
6931,599447,531960,0,1
6932,602595,535294,0,1
6933,602530,534750,0,1
6934,586338,623683,0,1
6935,584510,621253,0,1
6936,587628,619081,0,1
6937,585585,621271,0,1
6938,586113,621272,0,1
6939,578279,625531,0,1
6940,578115,624394,0,1
6941,578483,626214,0,1
6942,579803,626144,0,1
6943,577973,626573,0,1
6944,580476,614830,0,1
6945,582554,617816,0,1
6946,581750,614456,0,1
6947,578541,616743,0,1
6948,581352,614980,0,1
6949,689908,235502,0,0
6950,690920,233896,0,0
6951,691115,233092,0,0
6952,689330,235133,0,0
6953,691823,236513,0,0
6954,684741,237609,0,0
6955,687159,237507,0,0
6956,687676,239739,0,0
6957,688561,237109,0,0
6958,686316,238917,0,0
6959,686474,231826,0,0
6960,688938,231688,0,0
6961,688582,229444,0,0
